time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4200000000000026,-0.0133954869743,2.53417521205e-10,44.9364936104,6.28318530637,0.000433909766742,0.0,-0.0105251810648,-3.54250324308e-09,17.1333154656,-2.35507697912e-10,-0.000119128759352,0.0,900.001116445,899.998321541,-0.00308147298333,-0.00342804183824
3.4800000000000026,-0.0140347641552,2.62852270617e-11,45.96478872,6.28318530636,0.000425510465834,0.0,-0.0107833062063,-4.029519205e-09,17.143040798,-2.47918079566e-11,-0.000181748213473,0.0,900.001555384,899.999023257,-0.00280189556608,-0.00481654738611
3.5400000000000027,-0.0146893533386,-2.30180472748e-10,46.9936384669,6.28318530636,0.000413207143948,0.0,-0.0110352508479,-4.51917958036e-09,17.1518176735,1.79186854759e-10,-0.000251719391038,0.0,900.000956669,899.99812839,-0.00242947390784,-0.00455632691213
3.6000000000000028,-0.0153588145661,-5.15913447757e-10,48.0229887701,6.28318530638,0.000397289794695,0.0,-0.0112787045154,-5.00375546646e-09,17.1597389245,6.87970457137e-10,-0.000292447684041,0.0,899.999932784,899.99828992,-0.00138245489274,-0.00624266717808
3.660000000000003,-0.0160425810183,-8.30231425148e-10,49.0527909713,6.28318530643,0.000378992642111,0.0,-0.011511887291,-5.46964234653e-09,17.1668925364,8.46588012859e-10,-0.000329978764192,0.0,900.001047014,899.999534523,-0.00277530178744,-0.00438816317772
3.720000000000003,-0.0167399965014,-1.17166181535e-09,50.0830010695,6.28318530648,0.000359022156044,0.0,-0.0117335072074,-5.90675651184e-09,17.1733460777,9.19368727582e-10,-0.000338568479105,0.0,899.999441185,899.999101148,-0.00135462590949,-0.00267139408669
3.780000000000003,-0.0174503441306,-1.53835975986e-09,51.1135791963,6.28318530653,0.000338218391359,0.0,-0.0119429067685,-6.3116119844e-09,17.1791696901,8.94762639791e-10,-0.000363059377944,0.0,899.999436139,899.998452597,-0.00140884220336,-0.000438785894702
3.840000000000003,-0.0181728745324,-1.92836888835e-09,52.1444894686,6.28318530659,0.00031623857852,0.0,-0.01213948985,-6.6840090708e-09,17.1844261844,7.92325138806e-10,-0.00037287393145,0.0,899.999325128,899.998936271,-0.00273158018921,0.00064116616489
3.900000000000003,-0.0189068018109,-2.33981508164e-09,53.1756995638,6.28318530663,0.000293716045513,0.0,-0.0123227588691,-7.0268761838e-09,17.1891715292,5.27593025865e-10,-0.000380380207042,0.0,899.999730769,899.999435582,-0.00439124612724,0.00104590361839
3.960000000000003,-0.0196513189719,-2.77112551901e-09,54.20718022,6.28318530666,0.000270678830416,0.0,-0.0124924488603,-7.34753017443e-09,17.1934519355,2.91503134337e-10,-0.000391102655371,0.0,899.999129444,899.998704234,-0.00414689618429,0.000704460009149
4.020000000000002,-0.0204056025594,-3.22123463677e-09,55.2389050213,6.28318530667,0.00024695020798,0.0,-0.012648252553,-7.65464812001e-09,17.197316013,1.69856860399e-10,-0.000404228906656,0.0,899.999582592,899.999060319,-0.00297669180799,0.000745874408445
4.080000000000001,-0.0211688081113,-3.68952130804e-09,56.2708501236,6.28318530668,0.000223274272834,0.0,-0.0127898196506,-7.95409242444e-09,17.2008010591,4.91479050831e-11,-0.000375342244963,0.0,899.998103681,899.999282457,-0.00296520150903,0.0013209278016
4.14,-0.0219400901564,-4.17565401767e-09,57.3029939895,6.28318530668,0.000200162462848,0.0,-0.0129175732398,-8.25008211182e-09,17.2039466164,1.10948768625e-11,-0.000404917039846,0.0,899.99949458,899.998306082,-0.00166486521107,0.000733955956683
4.199999999999998,-0.0227186199474,-4.67951048855e-09,58.3353172474,6.28318530668,0.000175454184457,0.0,-0.0130312667297,-8.54511250139e-09,17.2067854526,-5.59691699081e-11,-0.000425586011621,0.0,899.999420798,899.998593502,-0.00221018865246,0.000757069770669
4.259999999999997,-0.0235035282068,-5.20108950033e-09,59.3678024823,6.28318530668,0.000150062539119,0.0,-0.0131301075144,-8.84116778322e-09,17.2093500185,-1.00247148769e-10,-0.000418409766584,0.0,899.999776674,900.000077071,-0.001839494209,-0.000398168829728
4.319999999999996,-0.0242939180962,-5.74051178322e-09,60.4004341053,6.28318530667,0.000126258315722,0.0,-0.0132140785005,-9.14010762622e-09,17.2116687928,-1.27601389308e-10,-0.000353418617472,0.0,900.000079146,900.002719807,-0.00158579170419,-0.000722673544597
4.379999999999995,-0.0250889364273,-6.29798824645e-09,61.4331978843,6.28318530666,0.000106094970413,0.0,-0.0132847206047,-9.44309450234e-09,17.2137586953,-1.27497768831e-10,-0.000301346023534,0.0,899.999566345,900.001682546,-0.00014908619505,-0.000172552576533
4.439999999999993,-0.025887846461,-6.87377656046e-09,62.4660807799,6.28318530665,8.98540257195e-05,0.0,-0.0133441114649,-9.75052268511e-09,17.2156424778,-1.49150615022e-10,-0.000209413923134,0.0,899.998121,900.001849568,-0.00125586212311,0.000481273183928
4.499999999999992,-0.0266900504807,-7.46815461278e-09,63.4990711251,6.28318530664,7.96460667898e-05,0.0,-0.0133950258059,-1.00628352542e-08,17.2173431372,-1.34653488062e-10,-9.16705818366e-05,0.0,899.997881249,900.002652555,-0.000482814428331,-0.00113537573516
4.559999999999991,-0.0274951510291,-8.08141972152e-09,64.5321584802,6.28318530664,7.57164843321e-05,0.0,-0.0134412457598,-1.03800485849e-08,17.2188786505,-1.5733139399e-10,-1.31792199455e-05,0.0,899.998994329,900.002173911,-0.00175200087514,-0.0011906520128
4.6199999999999894,-0.0283029700409,-8.71387115558e-09,65.5653333071,6.28318530663,7.59715545753e-05,0.0,-0.0134860298881,-1.07025333128e-08,17.2202611905,-2.18943345402e-10,3.90959104624e-05,0.0,899.998586507,900.000702985,-0.00211844380885,0.000306418895706
4.679999999999988,-0.0291134909627,-9.36587182884e-09,66.5985868965,6.28318530661,7.99070467217e-05,0.0,-0.0135316071493,-1.10321120367e-08,17.2215061611,-3.93198040027e-10,0.000118540393736,0.0,899.99724848,900.000463589,-0.0035684557243,-0.000202962134261
4.739999999999987,-0.0299268316129,-1.00379725122e-08,67.6319115268,6.28318530658,8.88594780477e-05,0.0,-0.0135804478265,-1.13733807287e-08,17.2226310467,-4.90951529487e-10,0.000210482096755,0.0,899.997500718,900.001219874,-0.00280006522172,-0.000848538464642
4.799999999999986,-0.0307432788272,-1.07310178174e-08,68.6653003189,6.28318530655,0.00010345742061,0.0,-0.0136356462082,-1.17307319709e-08,17.2236465513,-5.35497044762e-10,0.000308864806011,0.0,899.997551447,900.001529206,-0.00195446443636,-0.000758448018929
4.859999999999984,-0.0315633144917,-1.14460469176e-08,69.6987470358,6.28318530652,0.00012322430969,0.0,-0.0137005456047,-1.21063440424e-08,17.2245633756,-5.07574336692e-10,0.000370590921531,0.0,899.998482111,900.000973677,-0.000755791072725,-0.00161403392208
4.919999999999983,-0.0323876052461,-1.2184163663e-08,70.7322459962,6.28318530649,0.000146729335767,0.0,-0.0137778068706,-1.25001654823e-08,17.225389383,-4.69722004211e-10,0.000434043934516,0.0,899.998071001,900.000631051,-0.000203604223611,-0.00167290531912
4.979999999999982,-0.0332169589906,-1.29464261897e-08,71.7657921756,6.28318530646,0.000173842681627,0.0,-0.0138696350971,-1.29110334617e-08,17.2261385092,-4.64541466003e-10,0.000487562305897,0.0,899.999511427,900.001667843,-0.000840784552163,-0.00104128199546
5.0399999999999805,-0.034052310866,-1.3733834688e-08,72.7993811486,6.28318530644,0.000203044559184,0.0,-0.0139779754104,-1.33383398112e-08,17.2268169183,-4.61752879282e-10,0.000484968883456,0.0,900.001458136,900.001341834,-0.000363104276043,-0.000578761524719
5.099999999999979,-0.0348946774825,-1.45473711916e-08,73.8330087804,6.28318530641,0.000231085840136,0.0,-0.0141034021797,-1.37819471776e-08,17.2274281553,-4.52609466709e-10,0.000432096320666,0.0,900.002213776,900.000062159,0.000931758776799,-0.00081609106888
5.159999999999978,-0.0357450539114,-1.53880074856e-08,74.8666711867,6.28318530638,0.000255416512023,0.0,-0.0142446688773,-1.42416256901e-08,17.2279770201,-4.51877675684e-10,0.000352277771503,0.0,900.001933472,899.998692256,0.000713923788994,-0.000230875583177
5.219999999999977,-0.0366043195038,-1.62567024818e-08,75.9003648949,6.28318530635,0.00027408156715,0.0,-0.0143992517458,-1.47172137472e-08,17.2284723689,-4.28179947862e-10,0.000228553940782,0.0,900.002874765,899.997858042,0.000169323482156,-0.00131382590396
5.279999999999975,-0.03747316494,-1.71543965289e-08,76.9340867833,6.28318530633,0.000285068542294,0.0,-0.0145633385994,-1.52080628584e-08,17.2289171302,-3.19698233291e-10,9.20682057127e-05,0.0,900.002449323,899.996918847,0.00187750083417,-0.00281101224313
5.339999999999974,-0.0383520220158,-1.80819354573e-08,77.967834033,6.28318530631,0.000287011955479,0.0,-0.0147322219615,-1.57115228041e-08,17.2293184101,-2.65478291038e-10,-8.72567906298e-05,0.0,900.003318935,899.996057454,0.00270785857357,-0.00198730256076
5.399999999999973,-0.0392410112339,-1.90399899761e-08,79.0016042139,6.2831853063,0.000278506071066,0.0,-0.0149001522458,-1.62249558665e-08,17.2296820781,-2.00204505083e-10,-0.000251025098577,0.0,900.003518979,899.996891454,0.00284823779962,-0.00218048884036
5.4599999999999715,-0.0401398938854,-2.00290954923e-08,80.0353952466,6.28318530629,0.00026024423974,0.0,-0.015061149749,-1.67462352758e-08,17.230013957,-1.5873968229e-10,-0.00041127572507,0.0,900.004643426,899.998162115,0.00296708047444,-0.00173789836108
5.51999999999997,-0.0410480832927,-2.10496664296e-08,81.0692052115,6.28318530628,0.000233663681979,0.0,-0.0152095960249,-1.72735936572e-08,17.2303136446,-1.25558577974e-10,-0.000506564127889,0.0,900.003401546,899.999553696,0.00310537399749,-0.00155464016858
5.579999999999969,-0.0419646918518,-2.21020279069e-08,82.1030322598,6.28318530627,0.000201877778408,0.0,-0.015341312512,-1.78057364001e-08,17.230583852,-8.03312706714e-11,-0.000576216104551,0.0,900.002814238,900.000006375,0.00299047485467,-0.00181503428393
5.639999999999968,-0.0428886290999,-2.31864251368e-08,83.1368747789,6.28318530627,0.000166531150234,0.0,-0.0154535487701,-1.83411911002e-08,17.2308297125,-7.12959093124e-12,-0.000614916530612,0.0,900.002834789,900.001281485,0.00194593617619,-0.00230911195743
5.699999999999966,-0.0438186693182,-2.43029946943e-08,84.1707312701,6.28318530627,0.000129176517095,0.0,-0.0155445566046,-1.88778201504e-08,17.2310499767,2.60833340362e-12,-0.000637905876447,0.0,900.002005144,900.001088731,0.00344743530519,-0.000842204707655
5.759999999999965,-0.0447535065348,-2.54517632453e-08,85.2046002452,6.28318530627,9.07623912658e-05,0.0,-0.0156133428501,-1.94144196332e-08,17.2312462124,3.58498866387e-11,-0.000644895819577,0.0,900.00087034,900.000602131,0.00367444219163,-0.00155605563618
5.819999999999964,-0.0456917920908,-2.66327059784e-08,86.2384804232,6.28318530627,5.24113383475e-05,0.0,-0.0156594860565,-1.99501025684e-08,17.2314236907,8.81818656727e-11,-0.000627761311153,0.0,900.000501723,900.001210267,0.00519146680384,-0.00195239661571
5.879999999999963,-0.0466321722494,-2.78457215629e-08,87.2723707621,6.28318530628,1.39487326454e-05,0.0,-0.0156832031445,-2.0483177227e-08,17.2315851528,2.13496006731e-10,-0.000667625889595,0.0,900.002064067,900.00046481,0.00373555230275,-0.00302123500303
